case_id,case_text_value_type,case_text,case_source,case_type,case_transaction_type,case_status,case_priority_level,date_time_created,date_time_closed,customer_tier,RecordingId,SpeakerId,SegmentDuration,Domain,SampleRate,BitDepth,Role,IsNative,Age,Gender,Country,Accent,MainAudioFile,AudioFile
305437,Single message,"[n_s/] [filler/] sige po [filler/] meron naman po tayong matipid na [eng_start/] plan [eng_end/] para sa pagtawag sa ""Australia"" at ""New Zealand"" [filler/] meron po tayong dalawang oras na [eng_start/] credit [eng_end/] ng tawag sa isang buwan po iyon",Phone,Credit Cards,Inquiry,Assigned,Medium,2024-01-26T11:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:14.776,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305437.wav
305438,Single message,[filler/] Kulang po kasi yun [eng_start/] ma'am [eng_end/] [filler/],Phone,Deposits,Inquiry,New,High,2024-01-29T11:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:2.373,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305438.wav
305439,Single message,"[filler/] Sige sige po naiintindihan ko wala pong problema yun [filler/] [eng_start/] miss [eng_end/] ""Kathreen"" kasi meron naman din po tayong [filler/] [eng_start/] plan [eng_end/] na mayroon pong [filler/] limang oras na [eng_start/] credits [eng_end/] ng tawag",Phone,Credit Cards,Complaint,Assigned,High,2024-01-29T05:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:11.378,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305439.wav
305440,Single message,[filler/] [eng_start/] Okay [eng_end/] sige po [filler/] [eng_start/] so [eng_end/] sapat na po yun sa [eng_start/] credit [eng_end/] [n_s/] ko na po yun [n_s/],Phone,Credit Cards,Request,Assigned,High,2024-01-28T11:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:4.646,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305440.wav
305441,Single message,"[n_s/] [filler/] sige sige mabuti naman po at ang presyo po nito [filler/] [eng_start/] miss [eng_end/] ""Catherine"" ay [filler/] [eng_start/] two thousand pesos [eng_end/] po at [filler/] ito po ay idaragdag [filler/] sa kasalukuyang [eng_start/] plan [eng_end/] niyo po",Phone,Credit Cards,Inquiry,Assigned,Low,2024-01-27T05:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:12.606,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305441.wav
305442,Single message,[filler/] Sige po maraming salamat at ang bago niyo pong [eng_start/] plan [eng_end/] para sa pagtawag sa ibang bansa ay naidagdag ko na po sa [eng_start/] phone plan [eng_end/] po ninyo ngayon at [filler/] ia-activate bukas ang bago niyo pong [eng_start/] plan [eng_end/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T12:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:11.040,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305442.wav
305443,Single message,[n_s/] Walang anuman po maraming salamat din at [filler/] meron pa po ba kayong ibang kailangan [eng_start/] ma'am [eng_end/],Phone,Deposits,Inquiry,New,High,2024-01-29T12:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:6.321,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305443.wav
305444,Single message,[filler/] [eng_start/] ma'am [eng_end/] kasi po [filler/] hindi ko po mahanap ang pinakabagong [eng_start/] invoice [eng_end/] at hiling ko sana na ipa- inyong muli niyong ipadala ito uli [n_s/],Phone,Deposits,Complaint,Assigned,High,2024-01-29T06:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:10.694,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305444.wav
305445,Single message,[n_s/] [filler/] Sige po wala pong problema yun [eng_start/] ma'am [eng_end/] [filler/] gusto niyo po bang ipadala ang [eng_start/] invoice [eng_end/] sa [eng_start/] email [eng_end/] po ninyo,Phone,Deposits,Complaint,Assigned,High,2024-01-28T12:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:13.614,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305445.wav
305446,Single message,[n_s/] [eng_start/] Okay [eng_end/] sige po [n_s/],Phone,Deposits,Request,New,High,2024-01-27T06:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:11.322,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305446.wav
305447,Single message,[filler/] Sige sige po [filler/] hingiin ko nalang po sa- sana na wag niyo po munang ibababa ang telepono [filler/] ginagawa ko na po yung kahilingan ninyo at [filler/] ipapadala ko ang [eng_start/] invoice [eng_end/] sa pamamagitan po ng,Phone,Deposits,Request,Assigned,High,2024-01-26T13:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:14.150,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305447.wav
305448,Single message,[filler/] Tanong ko lang po [eng_start/] ma'am [eng_end/] kung kailan ko po matatanggap ang [eng_start/] invoice [eng_end/] [n_s/],Phone,Deposits,Inquiry,Assigned,High,2024-01-29T13:00:00+08:00,2024-01-29T13:15:00+08:00,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:3.856,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305448.wav
305449,Single message,"[n_s/] [filler/] ito po ay mapapansin niyo sa [eng_start/] email [eng_end/] sa loob po ng sampung minuto lamang [eng_start/] ma'am [eng_end/] at [filler/] meron pa po ba akong ibang maitutulong sa inyo [eng_start/] miss [eng_end/] ""Kathryn""",Phone,Deposits,Complaint,Assigned,High,2024-01-29T07:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:13.546,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305449.wav
305450,Single message,[filler/] Sa ngayon po [eng_start/] ma'am [eng_end/] wala na po [filler/] Maraming salamat po,Phone,Deposits,Inquiry,New,High,2024-01-28T13:00:00+08:00,2024-01-28T13:30:00+08:00,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:2.585,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305450.wav
305451,Single message,[filler/] [eng_start/] Okay [eng_end/] sige po maraming salamat din po sa pagtawag at [filler/] muli magandang araw po sa inyo [n_s/] paalam din po [n_s/],Phone,Deposits,Request,New,High,2024-01-27T07:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:13.146,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305451.wav
305452,Single message,Maraming salamat po [eng_start/] ma'am [eng_end/] paalam po,Phone,Deposits,Request,New,Medium,2024-01-26T14:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:2.539,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305452.wav
306007,Single message,"[n_s/] Magandang araw Maraming salamat sa pagtawag sa [eng_start/] ""A B C communica- Telecomunication Company"" [eng_end/] Ito po si ""Karen"" ano pong maipaglilingkod ko sa inyo",Phone,Deposits,Inquiry,New,Medium,2024-01-29T14:00:00+08:00,,High,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:8.036,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306007.wav
306008,Single message,"[eng_start/] Hi [eng_end/] ""Karen"" [n_s/] magandang umaga [filler/] [n_s/] Gusto ko sanang makatanggap ng mas marami pang impormasyon tungkol sa mga [n_s/] [eng_start/] plan [eng_end/] [n_s/] magagamit sa [n_s/] [uni/]",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-28T22:00:00+08:00,,High,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:8.993,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306008.wav
306009,Single message,[filler/] [filler/] Sige po [filler/] matutulungan ko naman po kayo diyan sa pamamagitan ng telepono lamang At itatanong ko lang po [filler/] kung [filler/] [eng_start/] customer [eng_end/] na po ba kayo sa kumpanyang ito [n_s/] [filler/] Mabuti naman po [filler/] hihingin ko lamang po ang inyong buong pangalan [eng_start/] ma'am [eng_end/],Phone,Deposits,Inquiry,Assigned,Medium,2024-01-28T14:00:00+08:00,,High,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:16.560,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306009.wav
306010,Single message,"Oo [eng_start/] customer [eng_end/] na ako Oo oo [n_s/] [filler/] ""Rica Torres""",Phone,Deposits,Inquiry,New,Low,2024-01-27T08:00:00+08:00,,High,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:8.329,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306010.wav
306011,Single message,[eng_start/] Okay [eng_end/] Maraming salamat po [n_s/] At [filler/] hihingin ko din po ang inyong [eng_start/] account number [eng_end/] po [n_s/] [eng_start/] Thanks [eng_end/] Sige po maraming salamat At ang petsa po ng inyong kapanganakan,Phone,Deposits,Request,Assigned,High,2024-01-26T15:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:13.067,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306011.wav
306012,Single message,[filler/] [eng_start/] One two three four five [eng_end/] [n_s/],Phone,Deposits,Inquiry,New,Low,2024-01-29T15:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:2.650,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306012.wav
306013,Single message,"[filler/] [eng_start/] ""June"" nineteen nineteen eighty-one [eng_end/] [n_s/]",Phone,Deposits,Inquiry,New,Low,2024-01-29T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:6.406,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306013.wav
306014,Single message,[eng_start/] Okay [eng_end/] sige po [filler/] hihilingin ko rin po na kumpirmahin po ninyo ang [eng_start/] address [eng_end/] po ninyo na nasa [eng_start/] system [eng_end/] po,Phone,Deposits,Complaint,Assigned,High,2024-01-28T15:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:6.887,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306014.wav
306015,Single message,"[n_s/] [filler/] [filler/] [eng_start/] Two zero eight [eng_end/] ""Rizal [eng_start/] Avenue"" [eng_end/] [uni/] ""Caloocan [eng_start/] City"" [eng_end/]",Phone,Loans,Complaint,New,Low,2024-01-27T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:5.229,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306015.wav
306016,Single message,"Maraming salamat po sa pagkumpirma Itatanong ko lang po [eng_start/] miss [eng_end/] ""Torres"" kung [filler/] anong impormasyon po ang gusto ninyo tungkol dyan- sa mga [eng_start/] plan [eng_end/] na magagamit sa ""Spain""",Phone,Deposits,Inquiry,New,Low,2024-01-26T16:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:9.256,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306016.wav
306017,Single message,"[filler/] Nagpaplano sana akong manatili ng matagal tagal sa [eng_start/] ""Spain"" [eng_end/] nag-aalala lang ako sa mga dagdag na singilin habang naroon ako",Phone,Deposits,Complaint,New,High,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:8.741,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306017.wav
306018,Single message,[filler/] Opo [filler/] Gusto ko lang po ipaalam sa inyo na may mga espesyal na [eng_start/] plan [eng_end/] naman po tayo para po sa pang-matagalang pagbiyahe sa ibang bansa Itatanong ko lang po kung gusto niyo po bang malaman ang tungkol sa [eng_start/] data or [eng_end/] mga minuto po,Phone,Deposits,Inquiry,New,Low,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:15.301,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306018.wav
306019,Single message,[filler/] Mas gusto ko sanang malaman at interesado sana ako dun sa [eng_start/] data [eng_end/],Phone,Deposits,Inquiry,New,Medium,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:4.192,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306019.wav
306020,Single message,[filler/] Sige sige po at [filler/] gaano niyo po ba kadalas gagamitin ang [filler/] inyong [eng_start/] data [eng_end/] ba- batay po sa inyong pagtatantiya po,Phone,Deposits,Inquiry,New,Low,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:8.076,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306020.wav
306021,Single message,[filler/] [filler/] Mga kasi ano [filler/] gagamitin ko talaga siya sa trabaho [eng_start/] so [eng_end/] sa pagbubukas ng [eng_start/] email [eng_end/] sa pagsasagot ng [eng_start/] email [eng_end/] sa sa [eng_start/] work up [eng_end/] saka sa [eng_start/] messenger [eng_end/],Phone,Loans,Request,Assigned,Low,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:13.204,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306021.wav
306022,Single message,"[filler/] Sige sige po [n_s/] [filler/] Titingnan ko lamang po sa [eng_start/] system [eng_end/] namin [filler/] Sandali lamang po [eng_start/] Okay [eng_end/] [filler/] [eng_start/] miss [eng_end/] ""Torres"" sa nakikita ko po dito [filler/] mairerekomenda ko pong plano para sa inyo ay [filler/] ito pong aming [filler/] [eng_start/] ""UK"" data plan [eng_end/] At [filler/] meron po itong [filler/] Meron kaming dalawang [eng_start/] plan [eng_end/] na yung [n_s/] isa ay nagkakahalaga po ng [filler/] [eng_start/] three thousand three [eng_end/] isang buwan Yung mas maliit na [eng_start/] plan [eng_end/] naman po ay nagkakahalaga ng [eng_start/] one five [eng_end/] sa isang buwan",Phone,Deposits,Complaint,Assigned,High,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:28.873,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306022.wav
306023,Single message,[n_s/] [filler/] [filler/] Sige sige [filler/] Gusto ko sanang malaman kung ang mga halagang ito ay dagdag pa sa kasa- kasalukuyan kong [eng_start/] data plan [eng_end/],Phone,Deposits,Inquiry,New,Low,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:9.332,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306023.wav
306024,Single message,"[filler/] Opo [filler/] Ganun na nga po [filler/] [eng_start/] miss [eng_end/] ""Torres"" no At [filler/] dagdag nga po ito sa kasalukuyan mong [eng_start/] data plan [eng_end/] At [filler/] mananatili 'tong [filler/] karaniwan pong ""U. K. "" [eng_start/] data plan [eng_end/] at [filler/] regular din po [filler/] magagamit ang [eng_start/] data [eng_end/] po ninyo sa [eng_start/] ""Spain"" [eng_end/]",Phone,Deposits,Complaint,Assigned,High,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:14.725,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306024.wav
306025,Single message,"[filler/] Magtatagal kasi ako sa [eng_start/] ""Spain"" [eng_end/] baka puwedeng bawasan iyong [eng_start/] regular [eng_end/] na [eng_start/] ""U. K. "" plan [eng_end/] ko",Phone,Deposits,Complaint,New,High,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:4.869,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306025.wav
306026,Single message,"[filler/] Ganun po ba Sige [filler/] sa pagkakaalam ko pwede naman pong [filler/] [n_s/] pababain yung [filler/] inyong [filler/] [eng_start/] regular [eng_end/] na ""U. K. "" [eng_start/] data allowance [eng_end/] para sa tagal ng inyong pamamalagi po",Phone,Deposits,Complaint,Assigned,High,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:13.011,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306026.wav
306027,Single message,[filler/] [n_s/] [filler/] Sige sige salamat [filler/] Gusto ko sana malaman kailan babaguhin yung mga [eng_start/] plan [eng_end/] na yan [n_s/] sa [eng_start/] account [eng_end/] ko [n_s/] [filler/] at may mga karagdagang aksyon pa na kailangan akong gawin bago ako umalis dito sa bansa [n_s/],Phone,Deposits,Inquiry,Assigned,Low,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:17.884,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306027.wav
306028,Single message,Opo [filler/] mangyayari [n_s/] po ang pagbabago simula po sa susunod na buwan,Phone,Credit Cards,Inquiry,New,Low,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:3.869,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306028.wav
306029,Single message,"[filler/] Wala na naman na po [eng_start/] miss [eng_end/] ""Torres"" no [filler/] Wala na po kayong kailangang [eng_start/] or [eng_end/] [filler/] kailangan gawin na karagdagang aksyon pa at [filler/] awtomatikong magkakaroon ng bisa ang mga bagong [n_s/] pagbabago po",Phone,Deposits,Complaint,Assigned,High,2024-01-26T09:00:00+08:00,,Low,e15a3822-3849-4ac2-afd2-e426d888c1ee,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:11.231,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/e15a3822-3849-4ac2-afd2-e426d888c1ee.wav,sliced_audio/telco_306029.wav
